NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,,135,0.20023593,0.81994367,0.8863636,0.9436648,1.0,3199,"tags=23%, list=20%, signal=28%",
GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,,26,0.34013048,0.81965977,0.5908142,0.9438911,1.0,4829,"tags=42%, list=30%, signal=60%",
GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,GO_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX,,17,0.33209905,0.81956273,0.6626506,0.94364256,1.0,6519,"tags=65%, list=41%, signal=109%",
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,,32,0.23252332,0.8189859,0.67946255,0.9442712,1.0,5567,"tags=53%, list=35%, signal=81%",
GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,,119,0.21671556,0.81865036,0.7148676,0.94453204,1.0,4395,"tags=32%, list=27%, signal=44%",
GO_EXOGENOUS_PROTEIN_BINDING,GO_EXOGENOUS_PROTEIN_BINDING,,48,0.27965993,0.8185874,0.58181816,0.9442014,1.0,2748,"tags=29%, list=17%, signal=35%",
GO_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,18,0.33320314,0.81849664,0.6985138,0.9439434,1.0,4914,"tags=39%, list=31%, signal=56%",
GO_PHOTOPERIODISM,GO_PHOTOPERIODISM,,22,0.3296425,0.8184551,0.67877626,0.9437489,1.0,2000,"tags=23%, list=12%, signal=26%",
GO_REGULATION_OF_CHROMATIN_ORGANIZATION,GO_REGULATION_OF_CHROMATIN_ORGANIZATION,,154,0.18150538,0.8183883,0.89065605,0.94356215,1.0,5147,"tags=34%, list=32%, signal=50%",
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,,60,0.190263,0.81838214,0.5441176,0.9432114,1.0,3574,"tags=25%, list=22%, signal=32%",
GO_MIDBRAIN_DEVELOPMENT,GO_MIDBRAIN_DEVELOPMENT,,79,0.21908714,0.8183174,0.69714284,0.94282925,1.0,3845,"tags=33%, list=24%, signal=43%",
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,,44,0.21439262,0.81785244,0.8942308,0.94321245,1.0,5260,"tags=43%, list=33%, signal=64%",
GO_ORGANIC_CATION_TRANSPORT,GO_ORGANIC_CATION_TRANSPORT,,26,0.31308278,0.8178211,0.59023356,0.9428368,1.0,4341,"tags=31%, list=27%, signal=42%",
GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,GO_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,,107,0.18798439,0.8178168,0.6700611,0.9424337,1.0,4917,"tags=36%, list=31%, signal=51%",
GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,GO_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,,61,0.23988466,0.8176281,0.77663934,0.94220024,1.0,4719,"tags=38%, list=29%, signal=53%",
REACTOME_SLC_TRANSPORTER_DISORDERS,REACTOME_SLC_TRANSPORTER_DISORDERS,,74,0.22990905,0.81708926,0.7753479,0.942885,1.0,5757,"tags=53%, list=36%, signal=82%",
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,,100,0.2289089,0.8170632,0.65784115,0.9426176,1.0,6437,"tags=47%, list=40%, signal=78%",
GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,20,0.3509971,0.8167468,0.89065605,0.94263434,1.0,1260,"tags=20%, list=8%, signal=22%",
GO_BONE_DEVELOPMENT,GO_BONE_DEVELOPMENT,,174,0.21325532,0.816688,0.57202506,0.94233817,1.0,2098,"tags=19%, list=13%, signal=22%",
GO_NEUROTRANSMITTER_METABOLIC_PROCESS,GO_NEUROTRANSMITTER_METABOLIC_PROCESS,,94,0.20041825,0.8163163,0.6968504,0.942366,1.0,1822,"tags=16%, list=11%, signal=18%",
REACTOME_O_LINKED_GLYCOSYLATION,REACTOME_O_LINKED_GLYCOSYLATION,,85,0.19909184,0.8158544,0.7887597,0.9426884,1.0,1833,"tags=16%, list=11%, signal=18%",
GO_RESPONSE_TO_KETONE,GO_RESPONSE_TO_KETONE,,159,0.19604267,0.8156805,0.6554622,0.9426884,1.0,2811,"tags=23%, list=18%, signal=27%",
GO_CYTOKINE_RECEPTOR_BINDING,GO_CYTOKINE_RECEPTOR_BINDING,,148,0.19318748,0.81555206,0.7678208,0.94248444,1.0,4879,"tags=41%, list=30%, signal=58%",
GO_NEURAL_TUBE_PATTERNING,GO_NEURAL_TUBE_PATTERNING,,35,0.22484514,0.81546855,0.67617106,0.942288,1.0,3207,"tags=29%, list=20%, signal=36%",
GO_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,,15,0.25562444,0.81529474,0.7131783,0.9423042,1.0,3798,"tags=47%, list=24%, signal=61%",
GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,,30,0.24718948,0.8152692,0.8950382,0.9419175,1.0,3207,"tags=30%, list=20%, signal=37%",
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,,87,0.23473066,0.8150134,0.6866792,0.94199014,1.0,4261,"tags=37%, list=27%, signal=50%",
KEGG_TIGHT_JUNCTION,KEGG_TIGHT_JUNCTION,,107,0.19694391,0.8148909,0.77335984,0.941925,1.0,3406,"tags=26%, list=21%, signal=33%",
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,,59,0.25307208,0.8148548,0.76953906,0.9416044,1.0,5509,"tags=44%, list=34%, signal=67%",
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,,24,0.35994065,0.8144599,0.8141962,0.94162923,1.0,5499,"tags=46%, list=34%, signal=70%",
GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,,73,0.22010213,0.8143743,0.6446281,0.9414163,1.0,3576,"tags=29%, list=22%, signal=37%",
GO_REGULATION_OF_PROTEIN_SUMOYLATION,GO_REGULATION_OF_PROTEIN_SUMOYLATION,,19,0.27879933,0.81434673,0.5908142,0.9410355,1.0,4272,"tags=37%, list=27%, signal=50%",
GO_REGULATION_OF_PROTEIN_BINDING,GO_REGULATION_OF_PROTEIN_BINDING,,191,0.18109375,0.8139572,0.88729507,0.9413603,1.0,598,"tags=8%, list=4%, signal=9%",
GO_CELLULAR_RESPONSE_TO_STARVATION,GO_CELLULAR_RESPONSE_TO_STARVATION,,136,0.17493032,0.8139045,0.7805383,0.94106907,1.0,3154,"tags=19%, list=20%, signal=24%",
GO_EXTRACELLULAR_MATRIX_COMPONENT,GO_EXTRACELLULAR_MATRIX_COMPONENT,,47,0.36145982,0.8136538,0.5774947,0.9410691,1.0,3344,"tags=28%, list=21%, signal=35%",
GO_RESPONSE_TO_CADMIUM_ION,GO_RESPONSE_TO_CADMIUM_ION,,47,0.21574317,0.8136276,0.78483605,0.9407778,1.0,5601,"tags=43%, list=35%, signal=65%",
PID_DNA_PK_PATHWAY,PID_DNA_PK_PATHWAY,,15,0.34272406,0.81303257,0.50931674,0.9410877,1.0,7111,"tags=73%, list=44%, signal=132%",
GO_COFACTOR_BIOSYNTHETIC_PROCESS,GO_COFACTOR_BIOSYNTHETIC_PROCESS,,179,0.23562674,0.8130174,0.6863544,0.9407048,1.0,5617,"tags=41%, list=35%, signal=62%",
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,,176,0.19070037,0.81270164,0.88517743,0.9408147,1.0,3231,"tags=23%, list=20%, signal=29%",
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION,GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION,,58,0.21426186,0.8123426,0.6645435,0.94104856,1.0,4077,"tags=36%, list=25%, signal=48%",
GO_RESPONSE_TO_NICOTINE,GO_RESPONSE_TO_NICOTINE,,37,0.24360855,0.8121608,0.7020408,0.9412613,1.0,3869,"tags=35%, list=24%, signal=46%",
REACTOME_DISEASES_OF_METABOLISM,REACTOME_DISEASES_OF_METABOLISM,,70,0.2605457,0.8118352,0.46280992,0.9414751,1.0,6391,"tags=59%, list=40%, signal=97%",
GO_AU_RICH_ELEMENT_BINDING,GO_AU_RICH_ELEMENT_BINDING,,27,0.22519925,0.8113714,0.5626243,0.9416905,1.0,2954,"tags=26%, list=18%, signal=32%",
GO_B_CELL_PROLIFERATION,GO_B_CELL_PROLIFERATION,,45,0.23670882,0.8113185,0.69582504,0.9413399,1.0,4700,"tags=40%, list=29%, signal=56%",
GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,GO_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,,23,0.2535009,0.8110835,0.6332665,0.9414141,1.0,3129,"tags=30%, list=19%, signal=38%",
GO_RESPONSE_TO_INTERFERON_BETA,GO_RESPONSE_TO_INTERFERON_BETA,,23,0.36658818,0.81074804,0.48851773,0.94164884,1.0,7356,"tags=65%, list=46%, signal=120%",
GO_REGULATION_OF_CARTILAGE_DEVELOPMENT,GO_REGULATION_OF_CARTILAGE_DEVELOPMENT,,56,0.2542158,0.81035125,0.7620042,0.9417306,1.0,4422,"tags=39%, list=28%, signal=54%",
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,,83,0.21505626,0.81008637,0.7749469,0.9416716,1.0,4410,"tags=33%, list=27%, signal=45%",
GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,,69,0.21183743,0.8097332,0.78313255,0.9419216,1.0,3659,"tags=29%, list=23%, signal=37%",
GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,,74,0.22402114,0.80967873,0.57438016,0.9416353,1.0,4922,"tags=39%, list=31%, signal=56%",
GO_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION,GO_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION,,27,0.27817494,0.80946106,0.64285713,0.94150895,1.0,813,"tags=15%, list=5%, signal=16%",
GO_CARDIAC_SEPTUM_MORPHOGENESIS,GO_CARDIAC_SEPTUM_MORPHOGENESIS,,64,0.22129163,0.80939037,0.70168066,0.9412037,1.0,4140,"tags=36%, list=26%, signal=48%",
BIOCARTA_RACCYCD_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,,26,0.24778393,0.809338,0.46280992,0.9409121,1.0,1684,"tags=19%, list=10%, signal=21%",
GO_POSITIVE_T_CELL_SELECTION,GO_POSITIVE_T_CELL_SELECTION,,16,0.2700846,0.80875283,0.5882353,0.941167,1.0,4344,"tags=38%, list=27%, signal=51%",
GO_REGULATION_OF_CHROMATIN_SILENCING,GO_REGULATION_OF_CHROMATIN_SILENCING,,23,0.30103263,0.80845696,0.67196816,0.9410515,1.0,5117,"tags=35%, list=32%, signal=51%",
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,,21,0.2774827,0.80842185,0.5785124,0.94067454,1.0,3019,"tags=29%, list=19%, signal=35%",
GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,,112,0.16102625,0.80827314,0.7794677,0.9405941,1.0,4378,"tags=28%, list=27%, signal=38%",
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,,17,0.28771394,0.8075744,0.89065605,0.94152385,1.0,1416,"tags=24%, list=9%, signal=26%",
GO_BONE_CELL_DEVELOPMENT,GO_BONE_CELL_DEVELOPMENT,,25,0.26371592,0.80715364,0.5942623,0.9416661,1.0,96,"tags=8%, list=1%, signal=8%",
GO_TERTIARY_GRANULE_MEMBRANE,GO_TERTIARY_GRANULE_MEMBRANE,,44,0.26660457,0.806734,0.5812133,0.941851,1.0,4242,"tags=39%, list=26%, signal=52%",
GO_FEMALE_SEX_DIFFERENTIATION,GO_FEMALE_SEX_DIFFERENTIATION,,97,0.1916165,0.8066327,0.7701613,0.9414914,1.0,4922,"tags=37%, list=31%, signal=53%",
GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX,GO_PROTEIN_ACETYLTRANSFERASE_COMPLEX,,88,0.20999503,0.80657727,0.5921569,0.94119656,1.0,2918,"tags=22%, list=18%, signal=26%",
GO_GLYCOSAMINOGLYCAN_BINDING,GO_GLYCOSAMINOGLYCAN_BINDING,,145,0.2162408,0.8063525,0.65784115,0.9411026,1.0,1989,"tags=17%, list=12%, signal=20%",
GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX,GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX,,18,0.26235443,0.8057226,0.52929294,0.94167703,1.0,5480,"tags=39%, list=34%, signal=59%",
GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT,,25,0.28162047,0.8056832,0.70254403,0.94136703,1.0,3777,"tags=36%, list=24%, signal=47%",
GO_RESPONSE_TO_TESTOSTERONE,GO_RESPONSE_TO_TESTOSTERONE,,34,0.23044594,0.80539006,0.6624204,0.9414115,1.0,2811,"tags=24%, list=18%, signal=28%",
GO_TOOTH_MINERALIZATION,GO_TOOTH_MINERALIZATION,,15,0.31290767,0.80510396,0.651357,0.94152194,1.0,1695,"tags=20%, list=11%, signal=22%",
GO_RESPONSE_TO_HEAT,GO_RESPONSE_TO_HEAT,,154,0.20448694,0.8041431,0.5908142,0.94264805,1.0,5846,"tags=46%, list=36%, signal=72%",
GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS,GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS,,20,0.3157652,0.8039404,0.57637477,0.9425312,1.0,5257,"tags=45%, list=33%, signal=67%",
REACTOME_HS_GAG_DEGRADATION,REACTOME_HS_GAG_DEGRADATION,,20,0.31177723,0.80370784,0.65120965,0.94245005,1.0,958,"tags=20%, list=6%, signal=21%",
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,,29,0.23995532,0.8035421,0.78498983,0.94222206,1.0,2537,"tags=24%, list=16%, signal=29%",
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,,85,0.23142797,0.8034301,0.50530785,0.9421042,1.0,4242,"tags=38%, list=26%, signal=51%",
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES,,55,0.16484511,0.8032752,0.8915187,0.94203997,1.0,4074,"tags=27%, list=25%, signal=36%",
GO_PROTEIN_METHYLATION,GO_PROTEIN_METHYLATION,,145,0.1890608,0.8031989,0.792,0.94182116,1.0,4726,"tags=32%, list=29%, signal=46%",
GO_LYMPHOCYTE_HOMEOSTASIS,GO_LYMPHOCYTE_HOMEOSTASIS,,47,0.20525597,0.80265105,0.80914515,0.9421788,1.0,3920,"tags=30%, list=24%, signal=39%",
GO_RNA_POLYMERASE_III_ACTIVITY,GO_RNA_POLYMERASE_III_ACTIVITY,,15,0.3415602,0.8025639,0.6617954,0.94198483,1.0,4911,"tags=53%, list=31%, signal=77%",
GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,,179,0.20385994,0.80172247,0.88517743,0.9427159,1.0,4571,"tags=34%, list=28%, signal=47%",
PID_SMAD2_3NUCLEAR_PATHWAY,PID_SMAD2_3NUCLEAR_PATHWAY,,73,0.22749949,0.8016303,0.6554622,0.94245833,1.0,4417,"tags=38%, list=28%, signal=53%",
GO_GASTRULATION,GO_GASTRULATION,,143,0.21888508,0.8011273,0.7620042,0.94299674,1.0,3343,"tags=26%, list=21%, signal=32%",
GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS,GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS,,53,0.22364335,0.8006935,0.57700205,0.9434791,1.0,409,"tags=9%, list=3%, signal=10%",
GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,GO_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,,28,0.29352403,0.8001112,0.68015414,0.9438557,1.0,2438,"tags=25%, list=15%, signal=29%",
GO_PROTEIN_AUTOUBIQUITINATION,GO_PROTEIN_AUTOUBIQUITINATION,,61,0.17391437,0.7999706,0.78435117,0.94366795,1.0,4140,"tags=30%, list=26%, signal=40%",
GO_EPIBOLY,GO_EPIBOLY,,26,0.2603843,0.7996349,0.77070063,0.94390506,1.0,1983,"tags=23%, list=12%, signal=26%",
GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,,41,0.23276511,0.79951406,0.68015414,0.9437856,1.0,4100,"tags=37%, list=26%, signal=49%",
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,,158,0.20974989,0.7994408,0.6784969,0.94351393,1.0,3229,"tags=26%, list=20%, signal=32%",
GO_POST_ANAL_TAIL_MORPHOGENESIS,GO_POST_ANAL_TAIL_MORPHOGENESIS,,15,0.28274977,0.7993017,0.58181816,0.94333863,1.0,4848,"tags=60%, list=30%, signal=86%",
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,,18,0.33162415,0.79903996,0.6866792,0.9435171,1.0,3061,"tags=39%, list=19%, signal=48%",
GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,GO_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,,142,0.2272896,0.79861766,0.5774947,0.94391155,1.0,1989,"tags=18%, list=12%, signal=21%",
GO_VESICLE_COAT,GO_VESICLE_COAT,,55,0.22570537,0.79759943,0.69184893,0.945336,1.0,3003,"tags=24%, list=19%, signal=29%",
GO_TISSUE_HOMEOSTASIS,GO_TISSUE_HOMEOSTASIS,,156,0.18039258,0.79747593,0.80914515,0.94509584,1.0,4727,"tags=35%, list=29%, signal=49%",
GO_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,GO_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,,54,0.23779862,0.7963651,0.56969696,0.94664925,1.0,3649,"tags=28%, list=23%, signal=36%",
GO_RESPONSE_TO_PAIN,GO_RESPONSE_TO_PAIN,,24,0.24438842,0.7963471,0.70172083,0.9462594,1.0,1822,"tags=21%, list=11%, signal=23%",
GO_HSP70_PROTEIN_BINDING,GO_HSP70_PROTEIN_BINDING,,38,0.20297495,0.7961836,0.7948718,0.9460339,1.0,5082,"tags=39%, list=32%, signal=58%",
GO_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,GO_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,,46,0.18416813,0.7961276,0.79920477,0.94571805,1.0,5742,"tags=39%, list=36%, signal=61%",
GO_PROSTATE_GLAND_DEVELOPMENT,GO_PROSTATE_GLAND_DEVELOPMENT,,37,0.24689056,0.7950124,0.8879837,0.9473434,1.0,5631,"tags=46%, list=35%, signal=71%",
GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS,GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS,,51,0.25942728,0.79482746,0.697286,0.9474398,1.0,3856,"tags=25%, list=24%, signal=33%",
REACTOME_FATTY_ACID_METABOLISM,REACTOME_FATTY_ACID_METABOLISM,,136,0.19630802,0.7937852,0.6492693,0.9491754,1.0,3800,"tags=28%, list=24%, signal=36%",
GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,,38,0.2887683,0.7937834,0.57637477,0.94880235,1.0,5109,"tags=50%, list=32%, signal=73%",
GO_POSITIVE_REGULATION_OF_DNA_BINDING,GO_POSITIVE_REGULATION_OF_DNA_BINDING,,52,0.23564479,0.7934936,0.8942308,0.94869566,1.0,4424,"tags=42%, list=28%, signal=58%",
GO_COFACTOR_CATABOLIC_PROCESS,GO_COFACTOR_CATABOLIC_PROCESS,,38,0.21358366,0.79330087,0.7875751,0.94849306,1.0,1916,"tags=21%, list=12%, signal=24%",
GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,,23,0.27826214,0.7931294,0.7827869,0.94834846,1.0,1535,"tags=26%, list=10%, signal=29%",
GO_EMBRYO_IMPLANTATION,GO_EMBRYO_IMPLANTATION,,38,0.26266974,0.7929139,0.6639344,0.9483149,1.0,4531,"tags=37%, list=28%, signal=51%",
REACTOME_ENDOGENOUS_STEROLS,REACTOME_ENDOGENOUS_STEROLS,,17,0.28702694,0.79189837,0.7667343,0.949661,1.0,2537,"tags=29%, list=16%, signal=35%",
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,,58,0.3221472,0.7915088,0.6624204,0.94968045,1.0,3294,"tags=29%, list=21%, signal=37%",
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,,78,0.21337539,0.7914894,0.7665289,0.9493554,1.0,4719,"tags=36%, list=29%, signal=51%",
GO_PERICARDIUM_DEVELOPMENT,GO_PERICARDIUM_DEVELOPMENT,,16,0.2618367,0.7913701,0.79041916,0.94914067,1.0,3893,"tags=44%, list=24%, signal=58%",
GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS,GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS,,59,0.22850189,0.7910374,0.5811966,0.9493097,1.0,5195,"tags=39%, list=32%, signal=57%",
GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,,20,0.312094,0.7909783,0.44153225,0.9490329,1.0,3633,"tags=35%, list=23%, signal=45%",
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,,101,0.21806757,0.79071766,0.88517743,0.94908845,1.0,4410,"tags=33%, list=27%, signal=45%",
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,,39,0.25477418,0.7906168,0.5678497,0.94881594,1.0,7367,"tags=67%, list=46%, signal=123%",
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS,GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS,,91,0.16275816,0.7899075,0.8879837,0.9494373,1.0,4858,"tags=34%, list=30%, signal=49%",
GO_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,GO_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,,31,0.28540388,0.78975207,0.69135803,0.9493051,1.0,6637,"tags=55%, list=41%, signal=93%",
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS,,54,0.22202761,0.7888107,0.7620042,0.9502285,1.0,4038,"tags=31%, list=25%, signal=42%",
GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,,92,0.23244554,0.78876555,0.6784969,0.94987714,1.0,4391,"tags=36%, list=27%, signal=49%",
GO_TERTIARY_GRANULE_LUMEN,GO_TERTIARY_GRANULE_LUMEN,,35,0.2581279,0.78820837,0.77070063,0.9503092,1.0,1666,"tags=17%, list=10%, signal=19%",
GO_COFACTOR_TRANSPORT,GO_COFACTOR_TRANSPORT,,37,0.2805375,0.78778446,0.66868687,0.9506357,1.0,6293,"tags=59%, list=39%, signal=98%",
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,,37,0.26702031,0.78749233,0.7834275,0.9507343,1.0,2206,"tags=24%, list=14%, signal=28%",
GO_REGULATION_OF_METANEPHROS_DEVELOPMENT,GO_REGULATION_OF_METANEPHROS_DEVELOPMENT,,18,0.3023098,0.7870157,0.704918,0.95109195,1.0,826,"tags=17%, list=5%, signal=18%",
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,,82,0.19176176,0.78618634,0.6784969,0.9518584,1.0,3956,"tags=32%, list=25%, signal=42%",
