NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
REACTOME_MITOCHONDRIAL_BIOGENESIS,REACTOME_MITOCHONDRIAL_BIOGENESIS,,71,-0.22377343,-0.8285475,0.56626505,0.8995094,1.0,2741,"tags=21%, list=17%, signal=25%",
GO_ENDOCRINE_HORMONE_SECRETION,GO_ENDOCRINE_HORMONE_SECRETION,,33,-0.2550491,-0.8285083,0.69715446,0.89911443,1.0,4126,"tags=36%, list=26%, signal=49%",
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,,16,-0.3484667,-0.82803744,0.5708583,0.8994303,1.0,1505,"tags=19%, list=9%, signal=21%",
GO_EPHRIN_RECEPTOR_ACTIVITY,GO_EPHRIN_RECEPTOR_ACTIVITY,,18,-0.3123348,-0.8279469,0.5922921,0.8991668,1.0,3192,"tags=39%, list=20%, signal=48%",
GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,,42,-0.21483938,-0.82776254,0.7826962,0.89898944,1.0,2988,"tags=24%, list=19%, signal=29%",
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,,26,-0.2624347,-0.8277238,0.66597074,0.8986162,1.0,4588,"tags=50%, list=29%, signal=70%",
GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION,,22,-0.27734613,-0.82710636,0.58536583,0.89919907,1.0,367,"tags=9%, list=2%, signal=9%",
GO_MACROMOLECULE_DEACYLATION,GO_MACROMOLECULE_DEACYLATION,,92,-0.2008499,-0.82631,0.67754316,0.9000688,1.0,4544,"tags=35%, list=28%, signal=48%",
GO_INTERFERON_GAMMA_PRODUCTION,GO_INTERFERON_GAMMA_PRODUCTION,,55,-0.2535719,-0.8261345,0.6282528,0.90007377,1.0,3063,"tags=20%, list=19%, signal=25%",
GO_PHOSPHOLIPID_TRANSPORT,GO_PHOSPHOLIPID_TRANSPORT,,71,-0.21998268,-0.8261188,0.68379444,0.89968437,1.0,1729,"tags=15%, list=11%, signal=17%",
GO_ERYTHROCYTE_DEVELOPMENT,GO_ERYTHROCYTE_DEVELOPMENT,,22,-0.24036866,-0.8259462,0.6701903,0.8994887,1.0,1868,"tags=18%, list=12%, signal=21%",
GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,,28,-0.27864736,-0.8254594,0.68292683,0.899903,1.0,3970,"tags=36%, list=25%, signal=47%",
GO_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,GO_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,,62,-0.20477681,-0.8251263,0.66994107,0.89985585,1.0,4565,"tags=35%, list=28%, signal=49%",
GO_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,GO_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,,17,-0.32228583,-0.8248823,0.60037524,0.8998873,1.0,4095,"tags=41%, list=26%, signal=55%",
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,,20,-0.32448456,-0.82427496,0.58536583,0.9004013,1.0,2343,"tags=25%, list=15%, signal=29%",
GO_SUBPALLIUM_DEVELOPMENT,GO_SUBPALLIUM_DEVELOPMENT,,23,-0.26758012,-0.8242315,0.803719,0.90004265,1.0,2514,"tags=30%, list=16%, signal=36%",
GO_SECRETION_BY_TISSUE,GO_SECRETION_BY_TISSUE,,28,-0.25067425,-0.8240495,0.8083832,0.8998005,1.0,2933,"tags=29%, list=18%, signal=35%",
PID_PS1_PATHWAY,PID_PS1_PATHWAY,,44,-0.2176046,-0.823695,0.57410884,0.9002128,1.0,4104,"tags=32%, list=26%, signal=43%",
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,,39,-0.23888993,-0.8234554,0.69056606,0.9001879,1.0,133,"tags=8%, list=1%, signal=8%",
GO_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,GO_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,,32,-0.23752668,-0.8232603,0.7826962,0.9002271,1.0,1541,"tags=16%, list=10%, signal=17%",
GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,,16,-0.25226814,-0.8232078,0.6866792,0.8998865,1.0,96,"tags=6%, list=1%, signal=6%",
KEGG_VIBRIO_CHOLERAE_INFECTION,KEGG_VIBRIO_CHOLERAE_INFECTION,,49,-0.23168194,-0.82314247,0.59884834,0.8996194,1.0,1803,"tags=18%, list=11%, signal=21%",
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,,55,-0.32266444,-0.82262826,0.8952381,0.9000513,1.0,4120,"tags=36%, list=26%, signal=49%",
REACTOME_CIRCADIAN_CLOCK,REACTOME_CIRCADIAN_CLOCK,,65,-0.21919721,-0.82247907,0.5801217,0.8998945,1.0,2672,"tags=22%, list=17%, signal=26%",
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,,20,-0.26181886,-0.8222471,0.81226766,0.8998036,1.0,1770,"tags=20%, list=11%, signal=22%",
GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT,GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT,,22,-0.33468476,-0.8221323,0.72360843,0.89967954,1.0,1144,"tags=18%, list=7%, signal=20%",
GO_TETHERING_COMPLEX,GO_TETHERING_COMPLEX,,61,-0.19105531,-0.8220055,0.6185567,0.89950186,1.0,5540,"tags=44%, list=35%, signal=67%",
GO_DORSAL_VENTRAL_PATTERN_FORMATION,GO_DORSAL_VENTRAL_PATTERN_FORMATION,,75,-0.21545413,-0.8219952,0.5745098,0.8991178,1.0,4278,"tags=33%, list=27%, signal=45%",
GO_PEPTIDYL_LYSINE_TRIMETHYLATION,GO_PEPTIDYL_LYSINE_TRIMETHYLATION,,35,-0.23564772,-0.8219072,0.4487705,0.8987515,1.0,4536,"tags=37%, list=28%, signal=52%",
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,,31,-0.28767562,-0.82115644,0.704461,0.89940476,1.0,1110,"tags=16%, list=7%, signal=17%",
BIOCARTA_WNT_PATHWAY,BIOCARTA_WNT_PATHWAY,,23,-0.23244809,-0.8211564,0.66344297,0.89899933,1.0,1435,"tags=17%, list=9%, signal=19%",
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,,33,-0.26996717,-0.8209016,0.5009242,0.89889103,1.0,4535,"tags=39%, list=28%, signal=55%",
GO_PROTEIN_LIPID_COMPLEX_ASSEMBLY,GO_PROTEIN_LIPID_COMPLEX_ASSEMBLY,,22,-0.29625365,-0.82080966,0.78752434,0.89864147,1.0,1242,"tags=18%, list=8%, signal=20%",
GO_REGULATION_OF_MUSCLE_ADAPTATION,GO_REGULATION_OF_MUSCLE_ADAPTATION,,70,-0.23720601,-0.8198095,0.6286267,0.9000399,1.0,4966,"tags=41%, list=31%, signal=60%",
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,,176,-0.19992769,-0.8195641,0.6923077,0.8998739,1.0,2198,"tags=17%, list=14%, signal=20%",
GO_ANTIPORTER_ACTIVITY,GO_ANTIPORTER_ACTIVITY,,71,-0.3137029,-0.81921685,0.6167315,0.9001191,1.0,1999,"tags=24%, list=12%, signal=27%",
GO_CELL_VOLUME_HOMEOSTASIS,GO_CELL_VOLUME_HOMEOSTASIS,,26,-0.29711497,-0.8191548,0.5700389,0.89976287,1.0,2509,"tags=31%, list=16%, signal=36%",
GO_SUPEROXIDE_METABOLIC_PROCESS,GO_SUPEROXIDE_METABOLIC_PROCESS,,43,-0.22934018,-0.81913024,0.67641324,0.8994365,1.0,1459,"tags=14%, list=9%, signal=15%",
PID_ATF2_PATHWAY,PID_ATF2_PATHWAY,,50,-0.20869522,-0.8190016,0.6784314,0.89925385,1.0,2723,"tags=22%, list=17%, signal=26%",
GO_BLOC_COMPLEX,GO_BLOC_COMPLEX,,18,-0.20594308,-0.81896037,0.67754316,0.89895135,1.0,2437,"tags=17%, list=15%, signal=20%",
GO_PIGMENT_GRANULE_LOCALIZATION,GO_PIGMENT_GRANULE_LOCALIZATION,,23,-0.24880624,-0.81879556,0.5988024,0.89872295,1.0,5512,"tags=57%, list=34%, signal=86%",
PID_UPA_UPAR_PATHWAY,PID_UPA_UPAR_PATHWAY,,26,-0.3675165,-0.8184984,0.7842401,0.8988302,1.0,4354,"tags=46%, list=27%, signal=63%",
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,,24,-0.28849688,-0.81824887,0.7,0.89884084,1.0,1937,"tags=21%, list=12%, signal=24%",
GO_NURD_COMPLEX,GO_NURD_COMPLEX,,15,-0.29760072,-0.8179981,0.78326994,0.89892155,1.0,1578,"tags=20%, list=10%, signal=22%",
GO_RESPONSE_TO_BRONCHODILATOR,GO_RESPONSE_TO_BRONCHODILATOR,,42,-0.24042965,-0.8179813,0.5763441,0.89856476,1.0,2501,"tags=26%, list=16%, signal=31%",
GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,,23,-0.2580665,-0.81745416,0.79718876,0.8989737,1.0,996,"tags=13%, list=6%, signal=14%",
GO_RESPONSE_TO_ESTRADIOL,GO_RESPONSE_TO_ESTRADIOL,,108,-0.21860224,-0.817382,0.49056605,0.898677,1.0,2634,"tags=21%, list=16%, signal=25%",
GO_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION,GO_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION,,15,-0.28772902,-0.8171555,0.77708334,0.8986707,1.0,4081,"tags=40%, list=25%, signal=54%",
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,,30,-0.19294696,-0.8159423,0.77165353,0.9001431,1.0,2671,"tags=23%, list=17%, signal=28%",
GO_REGULATION_OF_RENAL_SYSTEM_PROCESS,GO_REGULATION_OF_RENAL_SYSTEM_PROCESS,,24,-0.26747754,-0.8158007,0.5854127,0.8999268,1.0,2693,"tags=29%, list=17%, signal=35%",
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,,53,-0.26447392,-0.8156827,0.62352943,0.8997014,1.0,2868,"tags=19%, list=18%, signal=23%",
GO_ARTERY_MORPHOGENESIS,GO_ARTERY_MORPHOGENESIS,,53,-0.25876215,-0.8155136,0.63385826,0.8995469,1.0,2518,"tags=23%, list=16%, signal=27%",
GO_N_GLYCAN_PROCESSING,GO_N_GLYCAN_PROCESSING,,15,-0.29400268,-0.8152106,0.8223553,0.8995789,1.0,1027,"tags=20%, list=6%, signal=21%",
GO_SPROUTING_ANGIOGENESIS,GO_SPROUTING_ANGIOGENESIS,,95,-0.21650131,-0.8148937,0.6866792,0.89974177,1.0,2518,"tags=22%, list=16%, signal=26%",
GO_NATURAL_KILLER_CELL_DIFFERENTIATION,GO_NATURAL_KILLER_CELL_DIFFERENTIATION,,15,-0.27648306,-0.8147333,0.6794355,0.8994448,1.0,2343,"tags=27%, list=15%, signal=31%",
GO_BLASTOCYST_FORMATION,GO_BLASTOCYST_FORMATION,,29,-0.28173104,-0.8142076,0.6731898,0.89981824,1.0,204,"tags=7%, list=1%, signal=7%",
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,,95,-0.24312241,-0.81405634,0.7980952,0.8995855,1.0,3125,"tags=28%, list=19%, signal=35%",
GO_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,GO_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,,16,-0.3255305,-0.8137707,0.6137787,0.8997064,1.0,2693,"tags=38%, list=17%, signal=45%",
GO_CARDIOCYTE_DIFFERENTIATION,GO_CARDIOCYTE_DIFFERENTIATION,,123,-0.23948714,-0.81327343,0.5885714,0.9001576,1.0,4229,"tags=41%, list=26%, signal=55%",
GO_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY,GO_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY,,44,-0.21493688,-0.81306577,0.7782101,0.89993674,1.0,2724,"tags=23%, list=17%, signal=27%",
GO_INTERLEUKIN_6_PRODUCTION,GO_INTERLEUKIN_6_PRODUCTION,,82,-0.2441885,-0.8126787,0.6998051,0.900145,1.0,2868,"tags=20%, list=18%, signal=24%",
GO_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,23,-0.29147252,-0.81231356,0.5700389,0.9005696,1.0,2124,"tags=26%, list=13%, signal=30%",
BIOCARTA_HCMV_PATHWAY,BIOCARTA_HCMV_PATHWAY,,16,-0.27611953,-0.81146294,0.59881425,0.9014172,1.0,659,"tags=13%, list=4%, signal=13%",
GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,GO_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,,16,-0.30162492,-0.81119865,0.7954972,0.9015428,1.0,3383,"tags=44%, list=21%, signal=55%",
GO_GLIAL_CELL_ACTIVATION,GO_GLIAL_CELL_ACTIVATION,,24,-0.3391053,-0.8106544,0.7887597,0.90213525,1.0,4189,"tags=46%, list=26%, signal=62%",
GO_ENDOTHELIAL_CELL_MIGRATION,GO_ENDOTHELIAL_CELL_MIGRATION,,164,-0.222322,-0.80886453,0.6866792,0.9046313,1.0,2831,"tags=24%, list=18%, signal=29%",
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,,21,-0.26247543,-0.80884176,0.60037524,0.90430516,1.0,5234,"tags=38%, list=33%, signal=56%",
GO_GOLGI_CISTERNA_MEMBRANE,GO_GOLGI_CISTERNA_MEMBRANE,,75,-0.2214779,-0.80834043,0.69061875,0.904535,1.0,4534,"tags=32%, list=28%, signal=44%",
BIOCARTA_IL1R_PATHWAY,BIOCARTA_IL1R_PATHWAY,,24,-0.2710908,-0.80775726,0.50844276,0.90517586,1.0,5132,"tags=42%, list=32%, signal=61%",
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,,23,-0.2713001,-0.8067278,0.79915434,0.9068553,1.0,3548,"tags=35%, list=22%, signal=45%",
GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT,GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT,,62,-0.25603417,-0.8066208,0.6866792,0.9065466,1.0,4379,"tags=37%, list=27%, signal=51%",
GO_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY,GO_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY,,15,-0.27235818,-0.80631155,0.59840953,0.9065002,1.0,2527,"tags=27%, list=16%, signal=32%",
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,,70,-0.20154002,-0.8047877,0.7881041,0.9083286,1.0,2803,"tags=20%, list=17%, signal=24%",
GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,,15,-0.3100867,-0.8046281,0.7226415,0.90813017,1.0,7,"tags=7%, list=0%, signal=7%",
GO_PEROXISOMAL_MEMBRANE_TRANSPORT,GO_PEROXISOMAL_MEMBRANE_TRANSPORT,,18,-0.18508446,-0.8044505,0.89,0.9079091,1.0,2546,"tags=17%, list=16%, signal=20%",
PID_NFKAPPAB_ATYPICAL_PATHWAY,PID_NFKAPPAB_ATYPICAL_PATHWAY,,16,-0.27119365,-0.8043745,0.5927419,0.9075459,1.0,5132,"tags=50%, list=32%, signal=73%",
REACTOME_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING,REACTOME_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING,,91,-0.1782573,-0.8042278,0.7894737,0.9073986,1.0,3088,"tags=20%, list=19%, signal=24%",
PID_BETA_CATENIN_DEG_PATHWAY,PID_BETA_CATENIN_DEG_PATHWAY,,17,-0.2939781,-0.803625,0.67315173,0.9078578,1.0,2541,"tags=29%, list=16%, signal=35%",
PID_P38_MKK3_6PATHWAY,PID_P38_MKK3_6PATHWAY,,26,-0.27621233,-0.80253077,0.89021957,0.9088451,1.0,3483,"tags=35%, list=22%, signal=44%",
GO_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,GO_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,,35,-0.26022124,-0.8024801,0.7104762,0.9084927,1.0,3869,"tags=29%, list=24%, signal=38%",
GO_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY,GO_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY,,43,-0.24975505,-0.80216604,0.65148515,0.90855277,1.0,2073,"tags=21%, list=13%, signal=24%",
GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE,GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE,,25,-0.2752301,-0.80216354,0.774,0.908154,1.0,2933,"tags=36%, list=18%, signal=44%",
GO_ACTIN_CYTOSKELETON_REORGANIZATION,GO_ACTIN_CYTOSKELETON_REORGANIZATION,,84,-0.20448364,-0.8020351,0.7954972,0.90791005,1.0,2789,"tags=23%, list=17%, signal=27%",
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION,,80,-0.19261631,-0.8019104,0.813253,0.90766335,1.0,2775,"tags=23%, list=17%, signal=27%",
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS,GO_REGULATION_OF_SPROUTING_ANGIOGENESIS,,56,-0.25132617,-0.8018624,0.60037524,0.90728796,1.0,5479,"tags=48%, list=34%, signal=73%",
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,108,-0.2245159,-0.80108345,0.77735126,0.90853494,1.0,3895,"tags=31%, list=24%, signal=40%",
GO_REGULATION_OF_PROTEIN_ACETYLATION,GO_REGULATION_OF_PROTEIN_ACETYLATION,,65,-0.18954588,-0.80104625,0.7605042,0.90819174,1.0,3918,"tags=26%, list=24%, signal=34%",
PID_ECADHERIN_NASCENT_AJ_PATHWAY,PID_ECADHERIN_NASCENT_AJ_PATHWAY,,38,-0.1993168,-0.800616,0.6744639,0.908476,1.0,4389,"tags=39%, list=27%, signal=54%",
GO_METALLOEXOPEPTIDASE_ACTIVITY,GO_METALLOEXOPEPTIDASE_ACTIVITY,,44,-0.22623198,-0.80050075,0.7942857,0.9082228,1.0,1824,"tags=18%, list=11%, signal=20%",
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,,19,-0.2652782,-0.8003298,0.6803279,0.9081433,1.0,478,"tags=16%, list=3%, signal=16%",
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,,49,-0.2295101,-0.7994652,0.8110236,0.9091194,1.0,4327,"tags=35%, list=27%, signal=47%",
GO_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS,GO_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS,,20,-0.27680853,-0.7991889,0.7961905,0.9091957,1.0,4574,"tags=40%, list=28%, signal=56%",
GO_MICROTUBULE_ANCHORING,GO_MICROTUBULE_ANCHORING,,23,-0.2802158,-0.79918385,0.6624204,0.9087973,1.0,2232,"tags=26%, list=14%, signal=30%",
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,,88,-0.18845013,-0.79890424,0.6491935,0.9087771,1.0,4487,"tags=34%, list=28%, signal=47%",
GO_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY,GO_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY,,18,-0.3019018,-0.7988985,0.6866792,0.90840423,1.0,874,"tags=11%, list=5%, signal=12%",
GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,,51,-0.2243085,-0.7979658,0.8927875,0.90948653,1.0,4451,"tags=39%, list=28%, signal=54%",
KEGG_NITROGEN_METABOLISM,KEGG_NITROGEN_METABOLISM,,19,-0.26654762,-0.7965407,0.6818182,0.91150934,1.0,3437,"tags=32%, list=21%, signal=40%",
GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS,GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS,,18,-0.2625189,-0.79596984,0.8884381,0.91208935,1.0,3843,"tags=28%, list=24%, signal=36%",
GO_MUSCLE_CELL_DEVELOPMENT,GO_MUSCLE_CELL_DEVELOPMENT,,139,-0.27523804,-0.7959652,0.5885714,0.91169214,1.0,4258,"tags=44%, list=27%, signal=59%",
GO_REGULATION_OF_VACUOLE_ORGANIZATION,GO_REGULATION_OF_VACUOLE_ORGANIZATION,,41,-0.20059717,-0.7957131,0.6932773,0.9118177,1.0,2987,"tags=27%, list=19%, signal=33%",
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,,175,-0.22470391,-0.79568875,0.70306516,0.91153055,1.0,4229,"tags=36%, list=26%, signal=48%",
GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING,GO_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING,,21,-0.30411208,-0.7951341,0.6763566,0.9120749,1.0,3080,"tags=24%, list=19%, signal=29%",
GO_DETECTION_OF_TEMPERATURE_STIMULUS,GO_DETECTION_OF_TEMPERATURE_STIMULUS,,17,-0.30212346,-0.79471076,0.58531743,0.91252935,1.0,1164,"tags=24%, list=7%, signal=25%",
REACTOME_DEATH_RECEPTOR_SIGNALLING,REACTOME_DEATH_RECEPTOR_SIGNALLING,,127,-0.21022691,-0.794617,0.59884834,0.9122806,1.0,1812,"tags=16%, list=11%, signal=18%",
GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE,,58,-0.1933749,-0.79433733,0.89215684,0.9123345,1.0,2937,"tags=26%, list=18%, signal=32%",
GO_REGULATION_OF_MACROPHAGE_ACTIVATION,GO_REGULATION_OF_MACROPHAGE_ACTIVATION,,33,-0.22320306,-0.79380345,0.8944338,0.9127936,1.0,874,"tags=12%, list=5%, signal=13%",
GO_REGULATION_OF_URINE_VOLUME,GO_REGULATION_OF_URINE_VOLUME,,15,-0.2954531,-0.7937734,0.7016885,0.9124117,1.0,2584,"tags=33%, list=16%, signal=40%",
GO_FOREBRAIN_REGIONALIZATION,GO_FOREBRAIN_REGIONALIZATION,,19,-0.3638761,-0.79312545,0.6818182,0.913199,1.0,1969,"tags=32%, list=12%, signal=36%",
BIOCARTA_RHO_PATHWAY,BIOCARTA_RHO_PATHWAY,,19,-0.29518265,-0.7922402,0.6958175,0.9141792,1.0,1408,"tags=16%, list=9%, signal=17%",
GO_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,GO_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,,45,-0.20239757,-0.7919767,0.8879837,0.9141068,1.0,2549,"tags=20%, list=16%, signal=24%",
GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,,129,-0.21478336,-0.79185194,0.69714284,0.9139649,1.0,2511,"tags=22%, list=16%, signal=26%",
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,,58,-0.2574045,-0.7917117,0.697286,0.9137935,1.0,3586,"tags=36%, list=22%, signal=46%",
GO_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,GO_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,,49,-0.23582748,-0.7915624,0.68190473,0.91360205,1.0,3145,"tags=29%, list=20%, signal=35%",
GO_MUSCLE_FIBER_DEVELOPMENT,GO_MUSCLE_FIBER_DEVELOPMENT,,55,-0.3171362,-0.79093796,0.68761903,0.914076,1.0,4120,"tags=47%, list=26%, signal=63%",
GO_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING,GO_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING,,26,-0.23062235,-0.78956664,0.6205534,0.91570747,1.0,2323,"tags=23%, list=14%, signal=27%",
GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING,GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING,,176,-0.198161,-0.7893725,0.5810811,0.9154497,1.0,3253,"tags=25%, list=20%, signal=31%",
GO_GOLGI_CISTERNA,GO_GOLGI_CISTERNA,,98,-0.19073315,-0.78884417,0.5988024,0.91583925,1.0,3458,"tags=22%, list=22%, signal=28%",
